searge,name,side,desc
func_238086_b_,drawDots,0,
func_238087_b_,lambda$init$0,0,
func_238088_c_,drawProgressBar,0,
func_238089_d_,drawUploadSpeed,0,
func_238090_n_,lambda$upload$4,0,
func_238091_v_,lambda$init$2,0,
func_238093_b_,getPathToData,0,
func_238098_a_,access$100,0,
func_238099_c_,access$300,0,
func_238100_a_,access$000,0,
func_238101_b_,access$400,0,
func_238105_a_,convertToAgePresentationFromInstant,0,
func_238115_a_,lambda$run$0,0,
func_238120_a_,lambda$null$1,0,
func_238121_a_,lambda$run$2,0,
func_238122_a_,lambda$null$0,0,
func_238123_b_,sleep,0,
func_238125_a_,pause,0,
func_238126_a_,lambda$setScreen$0,0,
func_238127_a_,setScreen,0,
func_238152_c_,getMessage,0,
func_238154_a_,getResult,0,
func_238155_a_,append,0,
func_238156_b_,getResultOrEmpty,0,
func_238157_c_,getMessage,0,
func_238162_a_,getId,0,
func_238163_a_,byId,0,
func_238164_b_,getKey,0,
func_238165_b_,lambda$static$0,0,
func_238166_c_,cycleNext,0,
func_238169_a_,getMessage,0,
func_238170_b_,lambda$createNameSupplier$1,0,
func_238171_j_,getTranslatedKeyMessage,0,
func_238178_U_,getSituationalMusic,0,
func_238179_a_,lambda$createLevel$21,0,
func_238180_a_,loadDataPacks,0,
func_238181_a_,loadWorldData,0,
func_238183_a_,renderFpsMeter,0,
func_238187_a_,lambda$createLevel$23,0,
func_238188_a_,lambda$doLoadLevel$27,0,
func_238189_a_,makeServerStem,0,
func_238191_a_,loadLevel,0,
func_238192_a_,createLevel,0,
func_238195_a_,doLoadLevel,0,
func_238197_a_,lambda$new$2,0,
func_238198_a_,isBlocked,0,
func_238200_a_,lambda$reloadResourcePacks$17,0,
func_238201_a_,startProfilers,0,
func_238202_aF_,shouldRenderFpsPie,0,
func_238203_aM_,lambda$fillReport$32,0,
func_238205_aQ_,lambda$null$1,0,
func_238206_b_,shouldEntityAppearGlowing,0,
func_238207_b_,openChatScreen,0,
func_238209_b_,selectMainFont,0,
func_238210_b_,finishProfilers,0,
func_238211_c_,lambda$null$26,0,
func_238213_c_,lambda$null$16,0,
func_238216_r_,allowsMultiplayer,0,
func_238217_s_,allowsChat,0,
func_238218_y_,useShaderTransparency,0,
func_238224_a_,packRepository,0,
func_238225_b_,serverResources,0,
func_238226_c_,worldData,0,
func_238227_a_,lambda$setup$9,0,
func_238228_a_,onDrop,0,
func_238229_a_,lambda$null$8,0,
func_238230_a_,lambda$onMove$10,0,
func_238231_a_,lambda$onMove$11,0,
func_238233_b_,getName,0,
func_238246_b_,getTooltip,0,
func_238254_c,lambda$static$52,0,
func_238256_c_,lambda$static$51,0,
func_238271_z,lambda$static$21,0,
func_238273_h,lambda$static$22,0,
func_238282_i,lambda$static$19,0,
func_238287_A,lambda$static$18,0,
func_238292_j_,lambda$static$23,0,
func_238297_k_,lambda$static$20,0,
func_238324_u_,lambda$static$50,0,
func_238334_c_,getMessage,0,
func_238335_a_,lambda$null$1,0,
func_238337_a,lambda$iterateFormatted$0,2,
func_238338_a_,filterBrokenSurrogates,2,
func_238339_a_,iterateFormatted,2,
func_238340_a_,iterateFormatted,2,
func_238341_a_,iterate,2,
func_238342_a_,lambda$filterBrokenSurrogates$1,2,
func_238343_a_,iterateFormatted,2,
func_238344_a_,feedChar,2,
func_238345_b_,iterateBackwards,2,
func_238346_c_,iterateFormatted,2,
func_238348_a_,lambda$componentStyleAtWidth$4,0,
func_238349_a_,access$000,0,
func_238350_a_,stringWidth,0,
func_238351_a_,getWordPosition,0,
func_238352_a_,plainIndexAtWidth,0,
func_238353_a_,splitLines,0,
func_238354_a_,lambda$splitLines$6,0,
func_238355_a_,lambda$splitLines$9,0,
func_238356_a_,stringWidth,0,
func_238357_a_,componentStyleAtWidth,0,
func_238358_a_,headByWidth,0,
func_238359_a_,lambda$stringWidth$1,0,
func_238360_a,lambda$plainTailByWidth$3,0,
func_238361_b_,plainHeadByWidth,0,
func_238362_b_,splitLines,0,
func_238363_b_,lambda$stringWidth$0,0,
func_238364_c_,plainTailByWidth,0,
func_238365_g_,splitLines,0,
func_238371_a_,getRemainder,0,
func_238372_a_,charAt,0,
func_238373_a_,splitAt,0,
func_238374_a_,access$300,0,
func_238375_a_,lambda$new$0,0,
func_238386_a_,getSplitPosition,0,
func_238387_a_,addToOffset,0,
func_238388_a_,finishIteration,0,
func_238389_b_,getSplitStyle,0,
func_238390_c_,lineBreakFound,0,
func_238393_a_,access$100,0,
func_238394_b_,access$200,0,
func_238398_a_,getPosition,0,
func_238399_b_,resetPosition,0,
func_238400_a_,advanceTime,0,
func_238403_a_,adjustColor,0,
func_238404_a_,lambda$new$0,0,
func_238405_a_,drawShadow,0,
func_238406_a_,drawShadow,0,
func_238407_a_,drawShadow,0,
func_238408_a_,access$100,0,
func_238409_a_,access$000,0,
func_238411_a_,drawInBatch,0,
func_238412_a_,plainSubstrByWidth,0,
func_238413_a_,plainSubstrByWidth,0,
func_238414_a_,width,0,
func_238415_a_,drawInternal,0,
func_238416_a_,drawInBatch,0,
func_238417_a_,substrByWidth,0,
func_238418_a_,drawWordWrap,0,
func_238419_a_,getFontSet,0,
func_238420_b_,getSplitter,0,
func_238421_b_,draw,0,
func_238422_b_,draw,0,
func_238423_b_,drawInternal,0,
func_238424_b_,drawInternal,0,
func_238425_b_,split,0,
func_238426_c_,renderText,0,
func_238441_a_,finish,0,
func_238442_a_,addEffect,0,
func_238443_a_,renderHotbar,0,
func_238444_a_,renderEffects,0,
func_238445_a_,render,0,
func_238446_a_,renderJumpMeter,0,
func_238447_a_,displayScoreboardSidebar,0,
func_238448_a_,drawBackdrop,0,
func_238449_a_,lambda$renderEffects$0,0,
func_238450_a_,handleChat,0,
func_238451_a_,setNowPlaying,0,
func_238452_a_,setTitles,0,
func_238453_b_,renderSelectedItemName,0,
func_238454_b_,renderExperienceBar,0,
func_238455_c_,renderDemoOverlay,0,
func_238456_d_,renderCrosshair,0,
func_238457_e_,renderPlayerHealth,0,
func_238458_f_,renderVehicleHealth,0,
func_238459_a_,blitOutlineBlack,0,
func_238460_a_,innerFill,0,
func_238461_a_,innerBlit,0,
func_238462_a_,fillGradient,0,
func_238463_a_,blit,0,
func_238464_a_,blit,0,
func_238465_a_,hLine,0,
func_238466_a_,blit,0,
func_238467_a_,fill,0,
func_238468_a_,fillGradient,0,
func_238469_a_,innerBlit,0,
func_238470_a_,blit,0,
func_238471_a_,drawCenteredString,0,
func_238472_a_,drawCenteredString,0,
func_238473_b_,vLine,0,
func_238474_b_,blit,0,
func_238475_b_,drawString,0,
func_238476_c_,drawString,0,
func_238478_a_,renderList,0,
func_238479_a_,access$200,0,
func_238480_f_,bindEntryToSelf,0,
func_238481_a_,access$102,0,
func_238482_a_,setMessage,0,
func_238483_d_,getHeight,0,
func_238484_a_,render,0,
func_238485_a_,drawBar,0,
func_238488_a_,lambda$static$0,0,
func_238491_a_,handleChatQueueClicked,0,
func_238492_a_,render,0,
func_238493_a_,addMessage,0,
func_238494_b_,getClickedComponentStyleAt,0,
func_238495_b_,enqueueMessage,0,
func_238496_i_,isChatHidden,0,
func_238497_j_,getChatRateMillis,0,
func_238498_k_,processPendingMessages,0,
func_238500_a_,render,0,
func_238501_a_,render,0,
func_238503_a_,lambda$wrapComponents$0,0,
func_238504_a_,stripColor,0,
func_238505_a_,wrapComponents,0,
func_238509_a_,drawChart,0,
func_238511_a_,lambda$getGameInformation$1,0,
func_238515_d_,getServerLevel,0,
func_238516_r_,getCursorPos,0,
func_238517_a_,getOption,0,
func_238518_c_,getMouseOver,0,
func_238519_a_,lambda$render$0,0,
func_238520_a_,access$000,0,
func_238522_a_,renderPingIcon,0,
func_238523_a_,render,0,
func_238524_a_,decorateName,0,
func_238526_a_,getText,0,
func_238527_a_,renderTooltip,0,
func_238528_a_,renderHotbar,0,
func_238529_a_,renderPage,0,
func_238530_a_,renderSlot,0,
func_238533_a_,renderBackgroundRow,0,
func_238534_a_,multiline,0,
func_238535_a_,onWorldAccessFailure,0,
func_238536_a_,add,0,
func_238537_a_,nullToEmpty,0,
func_238538_b_,onWorldDeleteFailure,0,
func_238539_c_,onPackCopyFailure,0,
func_238540_d_,height,0,
func_238541_a_,render,0,
func_238543_a_,render,0,
func_238548_a_,createFont,0,
func_238549_a_,access$100,0,
func_238550_a_,lambda$new$0,0,
func_238551_a_,setRenames,0,
func_238552_a_,lambda$createFont$1,0,
func_238553_b_,access$200,0,
func_238554_c_,access$000,0,
func_238555_a_,lambda$prepare$2,0,
func_238556_a_,lambda$apply$3,0,
func_238557_a_,getGlyphInfo,0,
func_238558_a_,lambda$reload$2,0,
func_238559_b_,getGlyph,0,
func_238563_f_,lambda$null$1,0,
func_238567_a_,cut,0,
func_238568_a_,setSelectionRange,0,
func_238569_a_,moveByChars,0,
func_238570_a_,createClipboardGetter,0,
func_238571_a_,setClipboardContents,0,
func_238572_a_,insertText,0,
func_238573_a_,resetSelectionIfNeeded,0,
func_238574_b_,paste,0,
func_238575_b_,moveByWords,0,
func_238576_b_,getClipboardContents,0,
func_238577_b_,lambda$createClipboardSetter$1,0,
func_238578_b_,getSelected,0,
func_238579_b_,setCursorToStart,0,
func_238580_c_,copy,0,
func_238581_c_,setCursorPos,0,
func_238582_c_,createClipboardSetter,0,
func_238583_c_,deleteSelection,0,
func_238584_c_,setCursorToEnd,0,
func_238585_d_,selectAll,0,
func_238586_d_,removeCharsFromCursor,0,
func_238587_d_,lambda$createClipboardGetter$0,0,
func_238588_f_,setCursorToEnd,0,
func_238589_g_,clampToMsgLength,0,
func_238590_i_,isSelecting,0,
func_238591_b_,getSheetLocation,0,
func_238597_a_,lambda$new$1,0,
func_238598_b_,lambda$new$0,0,
func_238602_a_,setConfig,0,
func_238603_g_,settings,0,
func_238604_a_,blitSlotBg,0,
func_238605_a_,blitSlot,0,
func_238621_a_,lambda$init$1,0,
func_238622_b_,lambda$init$0,0,
func_238623_a_,getClickedComponentStyleAt,0,
func_238624_a_,createServerButtonText,0,
func_238625_a_,renderChunks,0,
func_238629_a_,drawProgressBar,0,
func_238630_a_,getDifficultyText,0,
func_238637_a_,getLayersInfoFromString,0,
func_238638_a_,getLayerInfoFromString,0,
func_238640_a_,preset,0,
func_238641_a_,lambda$fromString$0,0,
func_238644_a_,getName,0,
func_238646_a_,blitSlotBg,0,
func_238647_a_,blitSlot,0,
func_238651_a_,renderBackground,0,
func_238652_a_,renderTooltip,0,
func_238653_a_,renderComponentHoverEffect,0,
func_238654_b_,renderTooltip,0,
func_238655_a_,getMessage,0,
func_238657_a_,lambda$render$11,0,
func_238658_a_,lambda$createDemoMenuOptions$9,0,
func_238659_a_,lambda$createNormalMenuOptions$5,0,
func_238660_b_,lambda$render$10,0,
func_238661_c_,lambda$createNormalMenuOptions$7,0,
func_238665_a_,lambda$render$0,0,
func_238666_a_,access$100,0,
func_238667_a_,blitSlot,0,
func_238668_a_,access$200,0,
func_238669_a_,access$800,0,
func_238670_a_,access$900,0,
func_238671_a_,access$1300,0,
func_238672_b_,getTranslationKey,0,
func_238673_b_,access$300,0,
func_238674_c_,blitSlotIcon,0,
func_238675_d_,access$500,0,
func_238676_f_,access$1100,0,
func_238677_g_,access$1200,0,
func_238678_o_,access$2100,0,
func_238679_a_,lambda$new$0,0,
func_238680_a_,renderMousehoverTooltip,0,
func_238681_a_,renderStat,0,
func_238682_a_,drawContents,0,
func_238683_a_,drawTab,0,
func_238684_c_,drawTooltips,0,
func_238685_d_,getTitle,0,
func_238686_a_,draw,0,
func_238688_a_,draw,0,
func_238689_a_,drawHover,0,
func_238690_a_,renderRepeating,0,
func_238691_a_,render9Sprite,0,
func_238692_a_,drawConnectivity,0,
func_238693_a_,getMaxWidth,0,
func_238694_a_,findOptimalLines,0,
func_238695_a_,renderWindow,0,
func_238696_c_,renderInside,0,
func_238697_d_,renderTooltips,0,
func_238698_e_,access$500,0,
func_238699_f_,access$600,0,
func_238700_g_,access$700,0,
func_238712_a_,lambda$render$0,0,
func_238713_a_,switchToHoveredGameMode,0,
func_238714_a_,lambda$render$1,0,
func_238715_a_,access$500,0,
func_238716_g_,access$700,0,
func_238717_j_,switchToHoveredGameMode,0,
func_238718_l_,checkToClose,0,
func_238725_a_,getName,0,
func_238726_a_,access$000,0,
func_238727_a_,access$200,0,
func_238728_a_,access$600,0,
func_238729_a_,drawIcon,0,
func_238730_b_,getCommand,0,
func_238731_b_,getFromGameType,0,
func_238732_b_,access$300,0,
func_238733_c_,getNext,0,
func_238734_c_,access$400,0,
func_238738_a_,drawSlot,0,
func_238739_a_,access$100,0,
func_238740_b_,drawSelection,0,
func_238741_e_,setSelected,0,
func_238746_a_,renderSlot,0,
func_238750_B_,getDisplayCache,0,
func_238751_C_,clearDisplayCache,0,
func_238752_D_,clearDisplayCacheAfterPageChange,0,
func_238753_E_,rebuildDisplayCache,0,
func_238754_F_,lambda$new$1,0,
func_238755_a_,changeLine,0,
func_238756_a_,renderCursor,0,
func_238758_a_,convertScreenToLocal,0,
func_238759_a_,createSelection,0,
func_238760_a_,setClipboard,0,
func_238761_a_,createPartialLineSelection,0,
func_238762_a_,lambda$rebuildDisplayCache$10,0,
func_238763_a_,access$1000,0,
func_238764_a_,renderHighlight,0,
func_238765_b_,selectWord,0,
func_238767_b_,convertLocalToScreen,0,
func_238768_b_,findLineFromPos,0,
func_238771_e_,lambda$new$3,0,
func_238772_f_,lambda$new$2,0,
func_238773_g_,getClipboard,0,
func_238774_g_,lambda$new$0,0,
func_238775_w_,keyUp,0,
func_238776_x_,keyDown,0,
func_238777_y_,keyHome,0,
func_238778_z_,keyEnd,0,
func_238786_a_,access$000,0,
func_238787_a_,findLineStart,0,
func_238788_a_,changeLine,0,
func_238789_a_,getIndexAtPosition,0,
func_238790_a_,access$100,0,
func_238791_b_,findLineEnd,0,
func_238792_b_,access$500,0,
func_238793_c_,access$600,0,
func_238794_d_,access$700,0,
func_238800_a_,access$200,0,
func_238801_b_,access$300,0,
func_238802_c_,access$400,0,
func_238803_d_,access$800,0,
func_238804_e_,access$900,0,
func_238805_a_,getClickedComponentStyleAt,0,
func_238806_b_,getPage,0,
func_238807_a_,renderResultingMap,0,
func_238808_a_,renderTabButton,0,
func_238809_a_,checkTabHovering,0,
func_238810_a_,renderBackgrounds,0,
func_238811_b_,renderEffects,0,
func_238812_b_,renderIcons,0,
func_238813_c_,renderLabels,0,
func_238816_a_,getRandomName,0,
func_238825_a_,lambda$init$7,0,
func_238826_a_,access$000,0,
func_238827_a_,access$002,0,
func_238828_b_,lambda$init$6,0,
func_238829_b_,access$100,0,
func_238830_b_,lambda$init$1,0,
func_238831_c_,lambda$init$5,0,
func_238832_d_,lambda$init$4,0,
func_238833_d_,lambda$init$0,0,
func_238834_e_,lambda$init$3,0,
func_238835_m_,sendGenerate,0,
func_238836_u_,getJointText,0,
func_238839_a_,renderProgressBar,0,
func_238840_a_,renderScroller,0,
func_238841_a_,renderAndDecorateCostA,0,
func_238842_a_,renderButtonArrows,0,
func_238843_a_,access$100,0,
func_238844_b_,access$200,0,
func_238845_c_,access$300,0,
func_238847_a_,lambda$init$1,0,
func_238848_a_,lambda$init$4,0,
func_238850_b_,lambda$init$3,0,
func_238851_j_,lambda$init$2,0,
func_238853_b_,renderButtons,0,
func_238854_b_,setToolTip,0,
func_238859_a_,drawIcon,0,
func_238865_a_,getUnselected,0,
func_238866_a_,lambda$getSelected$1,0,
func_238869_b_,getSelected,0,
func_238870_b_,lambda$getUnselected$0,0,
func_238871_b_,access$100,0,
func_238872_c_,access$200,0,
func_238873_d_,access$300,0,
func_238875_m_,canSelect,0,
func_238876_n_,canUnselect,0,
func_238879_a_,move,0,
func_238880_s_,toggleSelection,0,
func_238895_a_,copyPacks,0,
func_238896_a_,lambda$init$1,0,
func_238897_a_,lambda$init$2,0,
func_238898_a_,lambda$updateList$3,0,
func_238899_a_,updateList,0,
func_238900_a_,lambda$null$4,0,
func_238901_a_,lambda$copyPacks$5,0,
func_238902_a_,lambda$onFilesDrop$6,0,
func_238903_b_,lambda$init$0,0,
func_238904_g_,populateLists,0,
func_238906_l_,reload,0,
func_238920_a_,showHoverOverlay,0,
func_238921_a_,lambda$mouseClicked$0,0,
func_238922_a_,render,0,
func_238923_c_,nineInchSprite,0,
func_238924_c_,renderTooltip,0,
func_238925_d_,renderGhostRecipeTooltip,0,
func_238926_a_,renderTooltip,0,
func_238927_a_,render,0,
func_238941_a_,lambda$null$5,0,
func_238942_a_,lambda$copyTempDataPackDirToNewWorld$18,0,
func_238943_a_,createTempDataPackDirFromExistingWorld,0,
func_238944_a_,lambda$createTempDataPackDirFromExistingWorld$20,0,
func_238945_a_,copyBetweenDirs,0,
func_238946_a_,lambda$null$6,0,
func_238947_a_,lambda$createTempDataPackDirFromExistingWorld$21,0,
func_238948_b_,lambda$removeTempDataPackDir$17,0,
func_238949_b_,lambda$copyTempDataPackDirToNewWorld$19,0,
func_238951_d_,access$400,0,
func_238955_g_,updateDisplayOptions,0,
func_238956_g_,lambda$init$2,0,
func_238957_j_,getTempDataPackDir,0,
func_238958_v_,openDataPackSelectionScreen,0,
func_238959_w_,removeTempDataPackDir,0,
func_238960_x_,copyTempDataPackDirToNewWorld,0,
func_238971_a_,lambda$init$1,0,
func_238972_a_,markInvalid,0,
func_238973_a_,access$000,0,
func_238976_b_,lambda$init$0,0,
func_238977_b_,clearInvalid,0,
func_238978_b_,access$100,0,
func_238980_b_,setTooltip,0,
func_238981_c_,access$200,0,
func_238984_g_,updateDoneButton,0,
func_238988_a_,lambda$new$0,0,
func_238999_a_,lambda$new$0,0,
func_239004_a_,lambda$new$1,0,
func_239005_b_,lambda$null$0,0,
func_239010_a_,lambda$addEntry$2,0,
func_239011_a_,addEntry,0,
func_239012_a_,lambda$visitBoolean$0,0,
func_239013_a_,lambda$visitInteger$1,0,
func_239017_a_,lambda$null$6,0,
func_239018_a_,lambda$null$7,0,
func_239019_a_,makeBackupAndShowToast,0,
func_239023_c_,lambda$init$8,0,
func_239025_a_,create,0,
func_239026_b_,setToolTip,0,
func_239042_a_,isDebug,0,
func_239043_a_,updateSettings,0,
func_239044_a_,lambda$init$3,0,
func_239045_a_,lambda$null$5,0,
func_239046_a_,lambda$null$6,0,
func_239047_a_,lambda$init$4,0,
func_239048_a_,init,0,
func_239049_a_,lambda$init$7,0,
func_239050_a_,lambda$init$2,0,
func_239051_a_,access$000,0,
func_239052_a_,importSettings,0,
func_239053_a_,parseLong,0,
func_239054_a_,makeSettings,0,
func_239055_b_,registryHolder,0,
func_239056_b_,lambda$init$1,0,
func_239057_b_,access$200,0,
func_239058_b_,lambda$init$0,0,
func_239059_b_,setDisplayOptions,0,
func_239060_c_,access$100,0,
func_239061_d_,access$300,0,
func_239077_a_,description,0,
func_239079_a_,of,0,
func_239081_a_,lambda$static$7,0,
func_239082_a_,lambda$null$6,0,
func_239083_a_,lambda$null$0,0,
func_239085_b_,lambda$static$5,0,
func_239086_b_,lambda$null$4,0,
func_239087_c_,lambda$static$3,0,
func_239088_c_,lambda$null$2,0,
func_239089_d_,lambda$static$1,0,
func_239091_a_,lambda$static$3,2,
func_239092_a_,lambda$getAttribute$5,2,
func_239093_b_,lambda$getRecipe$4,2,
func_239094_d_,getAttribute,2,
func_239095_a,lambda$recreateWorld$8,0,
func_239096_a_,lambda$editWorld$6,0,
func_239097_g_,lambda$recreateWorld$9,0,
func_239098_h_,lambda$editWorld$7,0,
func_239101_a_,bobArms,0,
func_239102_a_,animateCrossbowCharge,0,
func_239103_a_,swingWeaponDown,0,
func_239104_a_,animateCrossbowHold,0,
func_239105_a_,animateZombieArms,0,
func_239117_a_,holdWeaponHigh,0,
func_239127_a_,setRotationAngle,0,
func_239132_a_,effects,0,
func_239134_a_,setGameTime,0,
func_239135_a_,lambda$doAnimateTick$4,0,
func_239136_a_,setDefaultSpawnPos,0,
func_239138_c_,lambda$getBlockTint$7,0,
func_239139_e_,lambda$tickNonPassenger$1,0,
func_239140_u_,getSharedSpawnPos,0,
func_239141_x_,tickTime,0,
func_239142_z_,lambda$fillReportDetails$5,0,
func_239155_a_,setGameTime,0,
func_239156_a_,setDifficulty,0,
func_239157_a_,setDifficultyLocked,0,
func_239158_b_,setDayTime,0,
func_239159_f_,getHorizonHeight,0,
func_239160_g_,getClearColorScale,0,
func_239164_m_,levels,0,
func_239165_n_,registryAccess,0,
func_239167_a_,createPlayer,0,
func_239169_a_,access$000,0,
func_239170_a_,access$200,0,
func_239171_b_,formatPlayerCount,0,
func_239172_c_,access$100,0,
func_239173_d_,access$300,0,
func_239181_a_,getSafeCopy,0,
func_239186_a_,transformation,2,
func_239187_a_,permutation,2,
func_239188_a_,compose,2,
func_239189_a_,lambda$null$0,2,
func_239190_a_,lambda$static$1,2,
func_239194_a_,uuid,2,
func_239195_a_,getUuid,2,
func_239205_c_,lambda$updateAutoJump$1,0,
func_239206_w_,getCurrentMood,0,
func_239207_a_,renderByItem,0,
func_239213_a_,getCloudHeight,0,
func_239214_a_,lambda$static$0,0,
func_239216_b_,hasGround,0,
func_239217_c_,constantAmbientLight,0,
func_239218_a_,lambda$setupColor$0,0,
func_239219_a_,getRenderType,0,
func_239220_a_,getRenderType,0,
func_239221_b_,getMovingBlockRenderType,0,
func_239228_q_,getTranslucentTarget,0,
func_239229_r_,getItemEntityTarget,0,
func_239230_s_,getParticlesTarget,0,
func_239231_t_,getWeatherTarget,0,
func_239232_u_,getCloudsTarget,0,
func_239233_v_,initTransparency,0,
func_239234_w_,deinitTransparency,0,
func_239247_g_,lambda$static$44,0,
func_239248_h_,lambda$static$43,0,
func_239249_i_,lambda$static$42,0,
func_239250_j_,lambda$static$41,0,
func_239251_k_,lambda$static$40,0,
func_239252_l_,lambda$static$39,0,
func_239253_m_,lambda$static$38,0,
func_239254_n_,lambda$static$37,0,
func_239255_o_,lambda$static$36,0,
func_239262_B_,translucentMovingBlockState,0,
func_239263_a_,armorCutoutNoCull,0,
func_239264_a_,dragonExplosionAlpha,0,
func_239265_a_,outline,0,
func_239266_b_,entityCutoutNoCullZOffset,0,
func_239267_e_,entityCutoutNoCullZOffset,0,
func_239268_f_,itemEntityTranslucentCull,0,
func_239269_g_,translucentMovingBlock,0,
func_239270_k_,armorGlint,0,
func_239271_l_,armorEntityGlint,0,
func_239272_l_,entityShadow,0,
func_239273_n_,glintDirect,0,
func_239274_p_,entityGlintDirect,0,
func_239275_a_,lambda$new$2,0,
